product_id,sku,name,category,description,handle,status,base_price,price_usd,primary_image,total_variants,stripe_status,created_at,updated_date,gallery_urls,gallery_count,image_status,meta_title,meta_description,search_keywords,tags,gallery_all_images,all_images,name_key_norm,created_at_dt
f8dd7c77-b2bd-4c41-8a25-694d3c51f2d0,VT-CORAL-SET,Coral Vest & Tie Set,Vest & Tie Sets,"Complete coral vest and tie ensemble perfect for formal events, proms, and weddings. This sophisticated set includes a perfectly fitted vest and matching necktie crafted from premium materials for a p",coral-vest-tie-set,active,4999,$49.99,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/coral-model.png,10,Ready,2025-08-04T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/coral-model.png,1,Gallery (Populated),Coral Vest & Tie Set | KCT Menswear,Shop coral vest & tie set from KCT Menswear. Fast shipping. Quality tailoring.,"coral vest & tie set, vest & tie sets, kct menswear, mens suits, wedding suits","vest-tie-set, premium, summer, bundle",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/coral-model.png,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/coral-model.png,coral vest and tie set,2025-08-04 00:00:00+00:00
ae12535b-d125-46f3-b448-f72a3c3e9bad,VT-DARK-BURGUNDY-SET,Dark Burgundy Vest & Tie Set,Vest & Tie Sets,"Complete dark burgundy vest and tie ensemble perfect for formal events, proms, and weddings. This sophisticated set includes a perfectly fitted vest and matching necktie crafted from premium materials",dark-burgundy-vest-tie-set,active,4999,$49.99,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/dark-burgundy-model.png,10,Ready,2025-08-04T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/dark-burgundy-model.png,1,Gallery (Populated),Dark Burgundy Vest & Tie Set | KCT Menswear,Shop dark burgundy vest & tie set from KCT Menswear. Fast shipping. Quality tailoring.,"dark burgundy vest & tie set, vest & tie sets, kct menswear, mens suits, wedding suits","burgundy, vest-tie-set, premium, summer, bundle",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/dark-burgundy-model.png,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/dark-burgundy-model.png,dark burgundy vest and tie set,2025-08-04 00:00:00+00:00
16a8f7f2-42c2-4b19-bb4c-88c877a96b8b,TUX-015,Dazzling Silver Tuxedo With Black Paisley Design,Tuxedos,"Premium slim fit tuxedo with satin Paisley lapel - Perfect for weddings, proms, and black-tie events",dazzling-silver-tuxedo-with-black-paisley-design,active,42500,$425.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/batch_1/batch_4/nan_dazzling-shiny-silver-tuxedo-with-black-paisley-design-a-showstopper-prom-and-wedding-seasons_2.0.jpg,21,Ready,2025-08-13T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/batch_1/batch_4/nan_dazzling-shiny-silver-tuxedo-with-black-paisley-design-a-showstopper-prom-and-wedding-seasons_2.0.jpg,1,Gallery (Populated),Dazzling Silver Tuxedo With Black Paisley Design | KCT Menswear,Shop dazzling silver tuxedo with black paisley design from KCT Menswear. Fast shipping. Quality tailoring.,"dazzling silver tuxedo with black paisley design, tuxedos, kct menswear, mens suits, wedding suits","black, silver, tuxedo, formal, business, satin, premium, summer",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/batch_1/batch_4/nan_dazzling-shiny-silver-tuxedo-with-black-paisley-design-a-showstopper-prom-and-wedding-seasons_2.0.jpg,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/batch_1/batch_4/nan_dazzling-shiny-silver-tuxedo-with-black-paisley-design-a-showstopper-prom-and-wedding-seasons_2.0.jpg,dazzling silver tuxedo with black paisley design,2025-08-13 00:00:00+00:00
b4613d6c-c63c-4776-b28c-5137e58335f2,SB-DUSTY-ROSE-SET,Dusty Rose Suspender & Bowtie Set,Accessories,"Classic dusty rose suspender and bowtie combination perfect for formal events, vintage-themed occasions, and stylish gatherings. Features adjustable elastic suspenders with durable clips and a matchin",dusty-rose-suspender-bowtie-set,active,4999,$49.99,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-suspender-bowtie-set/dusty-rose-model.png,6,Ready,2025-08-04T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-suspender-bowtie-set/dusty-rose-model.png,1,Gallery (Populated),Dusty Rose Suspender & Bowtie Set | KCT Menswear,Shop dusty rose suspender & bowtie set from KCT Menswear. Fast shipping. Quality tailoring.,"dusty rose suspender & bowtie set, accessories, kct menswear, mens suits, wedding suits","summer, bundle",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-suspender-bowtie-set/dusty-rose-model.png,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-suspender-bowtie-set/dusty-rose-model.png,dusty rose suspender and bowtie set,2025-08-04 00:00:00+00:00
26301fd6-bad6-4aae-ae16-7d31eff0efab,VT-DUSTY-ROSE-SET,Dusty Rose Vest & Tie Set,Vest & Tie Sets,"Complete dusty rose vest and tie ensemble perfect for formal events, proms, and weddings. This sophisticated set includes a perfectly fitted vest and matching necktie crafted from premium materials fo",dusty-rose-vest-tie-set,active,4999,$49.99,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/dusty-rose-model.png,10,Ready,2025-08-04T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/dusty-rose-model.png,1,Gallery (Populated),Dusty Rose Vest & Tie Set | KCT Menswear,Shop dusty rose vest & tie set from KCT Menswear. Fast shipping. Quality tailoring.,"dusty rose vest & tie set, vest & tie sets, kct menswear, mens suits, wedding suits","vest-tie-set, premium, summer, bundle",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/dusty-rose-model.png,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/dusty-rose-model.png,dusty rose vest and tie set,2025-08-04 00:00:00+00:00
62315112-1ebb-45e0-9e8d-16e08fdc281d,VT-DUSTY-SAGE-SET,Dusty Sage Vest & Tie Set,Vest & Tie Sets,"Complete dusty sage vest and tie ensemble perfect for formal events, proms, and weddings. This sophisticated set includes a perfectly fitted vest and matching necktie crafted from premium materials fo",dusty-sage-vest-tie-set,active,4999,$49.99,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/dusty-sage-model.png,10,Ready,2025-08-04T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/dusty-sage-model.png,1,Gallery (Populated),Dusty Sage Vest & Tie Set | KCT Menswear,Shop dusty sage vest & tie set from KCT Menswear. Fast shipping. Quality tailoring.,"dusty sage vest & tie set, vest & tie sets, kct menswear, mens suits, wedding suits","vest-tie-set, premium, summer, bundle",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/dusty-sage-model.png,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/dusty-sage-model.png,dusty sage vest and tie set,2025-08-04 00:00:00+00:00
1c4f32b3-e97d-4dbd-b875-e55b8272e737,SUIT-001,Emerald Green Tuxedo With Black Satin Lapel,Men's Suits,Premium formal suit for special occasions and business events,emerald-green-tuxedo-with-black-satin-lapel,active,32500,$325.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/batch_1/batch_3/mens-suits_mens-slim-fit-emerald-green-tuxedo-with-black-satin-lapel_1.0.png,21,Ready,2025-08-13T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/batch_1/batch_3/mens-suits_mens-slim-fit-emerald-green-tuxedo-with-black-satin-lapel_1.0.png,1,Gallery (Populated),Emerald Green Tuxedo With Black Satin Lapel | KCT Menswear,Shop emerald green tuxedo with black satin lapel from KCT Menswear. Fast shipping. Quality tailoring.,"emerald green tuxedo with black satin lapel, men's suits, kct menswear, mens suits, wedding suits","black, green, suit, formal, business, satin, premium, summer",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/batch_1/batch_3/mens-suits_mens-slim-fit-emerald-green-tuxedo-with-black-satin-lapel_1.0.png,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/batch_1/batch_3/mens-suits_mens-slim-fit-emerald-green-tuxedo-with-black-satin-lapel_1.0.png,emerald green tuxedo with black satin lapel,2025-08-13 00:00:00+00:00
d53ab2da-e046-43d0-b1b2-4462d38f95fc,SB-FUCHSIA-SET,Fuchsia Suspender & Bowtie Set,Accessories,"Classic fuchsia suspender and bowtie combination perfect for formal events, vintage-themed occasions, and stylish gatherings. Features adjustable elastic suspenders with durable clips and a matching p",fuchsia-suspender-bowtie-set,active,4999,$49.99,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_03/bowtie_red-and-black-with-matching-bowtie_1.0.jpg,6,Ready,2025-08-04T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_03/bowtie_red-and-black-with-matching-bowtie_1.0.jpg,1,Gallery (Populated),Fuchsia Suspender & Bowtie Set | KCT Menswear,Shop fuchsia suspender & bowtie set from KCT Menswear. Fast shipping. Quality tailoring.,"fuchsia suspender & bowtie set, accessories, kct menswear, mens suits, wedding suits","summer, bundle",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_03/bowtie_red-and-black-with-matching-bowtie_1.0.jpg,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_03/bowtie_red-and-black-with-matching-bowtie_1.0.jpg,fuchsia suspender and bowtie set,2025-08-04 00:00:00+00:00
59b24ee6-4ef6-46da-acf5-ecbb5e1ae127,VT-FUCHSIA-SET,Fuchsia Vest & Tie Set,Vest & Tie Sets,"Complete fuchsia vest and tie ensemble perfect for formal events, proms, and weddings. This sophisticated set includes a perfectly fitted vest and matching necktie crafted from premium materials for a",fuchsia-vest-tie-set,active,4999,$49.99,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/fuchsia-model.png,10,Ready,2025-08-04T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/fuchsia-model.png,1,Gallery (Populated),Fuchsia Vest & Tie Set | KCT Menswear,Shop fuchsia vest & tie set from KCT Menswear. Fast shipping. Quality tailoring.,"fuchsia vest & tie set, vest & tie sets, kct menswear, mens suits, wedding suits","vest-tie-set, premium, summer, bundle",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/fuchsia-model.png,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/fuchsia-model.png,fuchsia vest and tie set,2025-08-04 00:00:00+00:00
27ac9c31-4e14-4d2a-be7e-3ac1ef6ef406,VT-GOLD-SET,Gold Vest & Tie Set,Vest & Tie Sets,"Complete gold vest and tie ensemble perfect for formal events, proms, and weddings. This sophisticated set includes a perfectly fitted vest and matching necktie crafted from premium materials for a po",gold-vest-tie-set,active,4999,$49.99,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/gold-model.png,10,Ready,2025-08-04T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/gold-model.png,1,Gallery (Populated),Gold Vest & Tie Set | KCT Menswear,Shop gold vest & tie set from KCT Menswear. Fast shipping. Quality tailoring.,"gold vest & tie set, vest & tie sets, kct menswear, mens suits, wedding suits","gold, vest-tie-set, premium, summer, bundle",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/gold-model.png,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/main-solid-vest-tie/gold-model.png,gold vest and tie set,2025-08-04 00:00:00+00:00
30be304b-a989-43bb-9e58-741425268f28,SUIT-DB-002,Gray Classic Double Breasted Suit Ensemble,Men's Suits,Premium double breasted suit for formal and business occasions,gray-classic-double-breasted-suit-ensemble,active,26500,$265.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/double_breasted/mens_double_breasted_suit_2021_0.webp,21,Ready,2025-08-13T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/double_breasted/mens_double_breasted_suit_2021_0.webp;https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/double_breasted/mens_double_breasted_suit_2021_1.webp;https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/double_breasted/mens_double_breasted_suit_2021_2.webp,3,Gallery (Populated),Gray Classic Double Breasted Suit Ensemble | KCT Menswear,Shop gray classic double breasted suit ensemble from KCT Menswear. Fast shipping. Quality tailoring.,"gray classic double breasted suit ensemble, men's suits, kct menswear, mens suits, wedding suits","grey, suit, formal, business, premium, summer",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/double_breasted/mens_double_breasted_suit_2021_0.webp;https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/double_breasted/mens_double_breasted_suit_2021_1.webp;https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/double_breasted/mens_double_breasted_suit_2021_2.webp,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/double_breasted/mens_double_breasted_suit_2021_0.webp;https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/double_breasted/mens_double_breasted_suit_2021_1.webp;https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/double_breasted/mens_double_breasted_suit_2021_2.webp,gray classic double breasted suit ensemble,2025-08-13 00:00:00+00:00
58f13fad-f2ed-49fd-91cc-aed86a41d2cf,VST-0007,Green Emerald Vest & Tie Set,Vest & Tie Sets,"Premium vest and tie set - Perfect for weddings, proms, and formal events",green-emerald-vest-and-tie-set,active,6500,$65.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/nan_emerald-green-vest-and-tie-set_1.0.jpg,10,Ready,2025-08-13T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/nan_emerald-green-vest-and-tie-set_1.0.jpg,1,Gallery (Populated),Green Emerald Vest And Tie Set | KCT Menswear,Shop green emerald vest and tie set from KCT Menswear. Fast shipping. Quality tailoring.,"green emerald vest and tie set, vest & tie sets, kct menswear, mens suits, wedding suits","green, vest-tie-set, premium, summer, bundle",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/nan_emerald-green-vest-and-tie-set_1.0.jpg,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/nan_emerald-green-vest-and-tie-set_1.0.jpg,green emerald vest and tie set,2025-08-13 00:00:00+00:00
d6b4cfa3-ff7c-40ad-a1c8-409e50f576c2,VST-0008,Green Forest Vest & Tie Set,Vest & Tie Sets,"Premium vest and tie set - Perfect for weddings, proms, and formal events",green-forest-vest-and-tie-set,active,6500,$65.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_04/nan_forest-green-vest-and-tie-set_1.0.jpg,10,Ready,2025-08-13T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_04/nan_forest-green-vest-and-tie-set_1.0.jpg,1,Gallery (Populated),Green Forest Vest And Tie Set | KCT Menswear,Shop green forest vest and tie set from KCT Menswear. Fast shipping. Quality tailoring.,"green forest vest and tie set, vest & tie sets, kct menswear, mens suits, wedding suits","green, vest-tie-set, premium, summer, bundle",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_04/nan_forest-green-vest-and-tie-set_1.0.jpg,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_04/nan_forest-green-vest-and-tie-set_1.0.jpg,green forest vest and tie set,2025-08-13 00:00:00+00:00
e0004d7e-0b98-461d-afb3-2603a064e64e,VST-0012,Green Kiwi Vest & Tie Set,Vest & Tie Sets,"Premium vest and tie set - Perfect for weddings, proms, and formal events",green-kiwi-vest-and-tie-set,active,6500,$65.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_04/nan_kiwi-green-vest-and-tie-set_1.0.jpg,10,Ready,2025-08-13T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_04/nan_kiwi-green-vest-and-tie-set_1.0.jpg,1,Gallery (Populated),Green Kiwi Vest And Tie Set | KCT Menswear,Shop green kiwi vest and tie set from KCT Menswear. Fast shipping. Quality tailoring.,"green kiwi vest and tie set, vest & tie sets, kct menswear, mens suits, wedding suits","green, vest-tie-set, premium, summer, bundle",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_04/nan_kiwi-green-vest-and-tie-set_1.0.jpg,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_04/nan_kiwi-green-vest-and-tie-set_1.0.jpg,green kiwi vest and tie set,2025-08-13 00:00:00+00:00
69279797-2a83-4ab4-b7a3-1b6f22e4a077,VST-0011,Green Lettuce Vest & Tie Set,Vest & Tie Sets,"Premium vest and tie set - Perfect for weddings, proms, and formal events",green-lettuce-vest-and-tie-set,active,6500,$65.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_02/nan_lettuce-green-vest-and-tie-set_1.0.jpg,10,Ready,2025-08-13T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_02/nan_lettuce-green-vest-and-tie-set_1.0.jpg,1,Gallery (Populated),Green Lettuce Vest And Tie Set | KCT Menswear,Shop green lettuce vest and tie set from KCT Menswear. Fast shipping. Quality tailoring.,"green lettuce vest and tie set, vest & tie sets, kct menswear, mens suits, wedding suits","green, vest-tie-set, premium, summer, bundle",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_02/nan_lettuce-green-vest-and-tie-set_1.0.jpg,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_02/nan_lettuce-green-vest-and-tie-set_1.0.jpg,green lettuce vest and tie set,2025-08-13 00:00:00+00:00
fadbb9fc-5b10-4a12-bb4f-61b3924fb3ac,VST-0014,Green Lime Vest & Tie Set,Vest & Tie Sets,"Premium vest and tie set - Perfect for weddings, proms, and formal events",green-lime-vest-and-tie-set,active,6500,$65.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_03/nan_lime-green-vest-and-tie-set_1.0.jpg,10,Ready,2025-08-13T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_03/nan_lime-green-vest-and-tie-set_1.0.jpg,1,Gallery (Populated),Green Lime Vest And Tie Set | KCT Menswear,Shop green lime vest and tie set from KCT Menswear. Fast shipping. Quality tailoring.,"green lime vest and tie set, vest & tie sets, kct menswear, mens suits, wedding suits","green, vest-tie-set, premium, summer, bundle",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_03/nan_lime-green-vest-and-tie-set_1.0.jpg,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_03/nan_lime-green-vest-and-tie-set_1.0.jpg,green lime vest and tie set,2025-08-13 00:00:00+00:00
2e2ea540-fe2a-4503-bf34-de2a30ed54c3,VST-0017,Green Mermaid Vest & Tie Set,Vest & Tie Sets,"Premium vest and tie set - Perfect for weddings, proms, and formal events",green-mermaid-vest-and-tie-set,active,6500,$65.00,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_02/nan_mermaid-green-vest-and-tie-set_1.0.jpg,10,Ready,2025-08-13T00:00:00.000Z,2025-08-13,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_02/nan_mermaid-green-vest-and-tie-set_1.0.jpg,1,Gallery (Populated),Green Mermaid Vest And Tie Set | KCT Menswear,Shop green mermaid vest and tie set from KCT Menswear. Fast shipping. Quality tailoring.,"green mermaid vest and tie set, vest & tie sets, kct menswear, mens suits, wedding suits","green, vest-tie-set, premium, summer, bundle",https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_02/nan_mermaid-green-vest-and-tie-set_1.0.jpg,https://pub-8ea0502158a94b8ca8a7abb9e18a57e8.r2.dev/tie_clean_batch_01/tie_clean_batch_02/nan_mermaid-green-vest-and-tie-set_1.0.jpg,green mermaid vest and tie set,2025-08-13 00:00:00+00:00
